0,15:38:23,133.4143478,35.45052052
1,15:39:13,133.4089082,35.44583201
2,15:39:29,133.4051371,35.44244707
3,15:39:41,133.4025192,35.4409343
4,15:39:52,133.4002769,35.43991506
5,15:40:06,133.3971763,35.43756008
6,15:40:20,133.3935338,35.43580055
7,15:40:33,133.3905995,35.43416977
8,15:40:45,133.3886468,35.43295741
9,15:40:58,133.387413,35.43232441
10,15:41:10,133.3865815,35.43118715
11,15:41:21,133.3849829,35.43054342
12,15:41:34,133.3835667,35.42987823
13,15:41:47,133.3824402,35.4291594
14,15:42:00,133.3831698,35.42996407
